,Unnamed: 0,Term,Instance,Trans,Annotation
295,295,Trump,🇺🇸 Donald Trump habló por más de una hora a una audiencia reunida en su mansión en Mar-a-Lago.,🇺🇸 Donald Trump spoke for more than an hour to an audience gathered at his mansion in Mar-a-Lago.,0
296,296,Trump,🇺🇸 Trump en su conferencia repasó los logros de su mandato como presidente de EE.UU.,🇺🇸 Trump in his conference reviewed the achievements of his term as president of the United States.,1
297,297,Trump,#Noticias #Internacional #Trump #EstadosUnidos 🇺🇸🗳 Donald Trump anuncia su candidatura a las elecciones presidencia… https://t.co/gEBxH0NKux,#News #International #Trump #United States 🇺🇸🗳 Donald Trump announces his candidacy for the presidential elections… https://t.co/gEBxH0NKux,0
298,298,Trump,Trump se postula para la presidencia de Estados Unidos en 2024,Trump is running for the US presidency in 2024,0
299,299,Trump,#Trump https://t.co/GK16RBIn7z,#Trump https://t.co/GK16RBIn7z,0
300,300,Trump,🇺🇸 | #Trump asegura que los papeles encontrados en Mar-a-Lago eran suyos y que el gobierno puede demandarlo si no e… https://t.co/nE7rlCnYze,🇺🇸 | #Trump assures that the papers found in Mar-a-Lago were his and that the government can sue him if he is not… https://t.co/nE7rlCnYze,1
301,301,Trump,#Trump presenta documentos para postularse como candidato a la presidencia en 2024.,#Trump files documents to run for president in 2024.,0
302,302,Trump,🇺🇸 | #KatieHobbs derrotó a Kari Lake y #Trump está decepcionado.,🇺🇸 | #KatieHobbs defeated Kari Lake and #Trump is disappointed.,-1
303,303,Trump,Donald Trump confirmó en Florida su tercera carrera presidencial.,Donald Trump confirmed his third presidential run in Florida.,0
304,304,Trump,#Trump es un ex presidente delincuente.,#Trump is a criminal ex-president.,-1
305,305,Trump,#Trump2024 #Trump 🇺🇸,#Trump2024 #Trump 🇺🇸,1
306,306,Trump,"#Trump  🔹""Los malos POLÍTICOS destruyen países y matan de… https://t.co/FTdRiX3S4A","#Trump 🔹""Bad POLITICIANS destroy countries and kill from… https://t.co/FTdRiX3S4A",-1
307,307,Trump,El mensaje de los medios de #Murdoch a #Trump es bastante cristalino.,#Murdoch's media message to #Trump is pretty crystal clear.,-1
308,308,Trump,#Trump… https://t.co/PZ6yoH2DWq,#Trump… https://t.co/PZ6yoH2DWq,0
309,309,Trump,#TrumpAnnouncement #Trump #USA,#TrumpAnnouncement #Trump #USA,1
310,310,Trump,"El gobernador de Florida, Ron DeSantis defiende su postura ante críticas de Trump.",Florida Governor Ron DeSantis defends his position in the face of criticism from Trump.,-1
311,311,Trump,Biden dice que “Trump falló a EE.UU.” tras anuncio de candidatura para 2024,Biden Says “Trump Failed America” after announcement of candidacy for 2024,-1
312,312,Trump,#Trump volverá a competir por la presidencia en 2024,#Trump will compete for the presidency again in 2024,0
313,313,Trump,#Trump anunció que se postulará en 2024 para regresar a la #casablanca  https://t.co/50Ha27CwwF,#Trump announced that he will run in 2024 to return to the #casablanca https://t.co/50Ha27CwwF,0
314,314,Trump,"El efecto #Trump no es un hombre, Trump es síntoma de una patología político-social-económica extendida, que amenaz… https://t.co/ObrOBSqJxS","The #Trump effect is not a man, Trump is a symptom of a widespread political-social-economic pathology, which threatens… https://t.co/ObrOBSqJxS",-1
315,315,Trump,- 🇺🇲 Entra #Trump a la carrera por la… https://t.co/UgrI3STE4a,- 🇺🇲 #Trump enters the race for the… https://t.co/UgrI3STE4a,0
316,316,Trump,"El expresidente de los Estados Unidos, Donald #Trump anunció ayer en Florida que se presen… https://t.co/yd5zCGXZ2V","The former president of the United States, Donald #Trump announced yesterday in Florida that they will present… https://t.co/yd5zCGXZ2V",0
317,317,Trump,#Estema hoy en @AnguloNTN24 con @Ruthdelsalto desde #Qatar | De nuevo al ruedo: #DonaldTrump  anuncia sus aspiracio… https://t.co/80xeq753gM,#Estema today at @AnguloNTN24 with @Ruthdelsalto from #Qatar | Back in the ring: #DonaldTrump announces his aspiration… https://t.co/80xeq753gM,0
318,318,Trump,Ron DeSantis recibe ataques por parte de Donald Trump 👀🇺🇸.,Ron DeSantis receives attacks from Donald Trump 👀🇺🇸.,-1
319,319,Trump,#Trump anunció su candidatura a la presidencia de #EstadosUnidos en 2024.,#Trump announced his candidacy for the presidency of the #United States in 2024.,0
320,320,Trump,@CMonteroOficial Tan apologista de #Putin como un tal #Trump --- jajaja así de bajo andas.,@CMonteroOficial As much an apologist for #Putin as a certain #Trump --- hahaha that's how low you are.,-1
321,321,Trump,"En medio de una gran expectación por lo que llamó un “anuncio importante”, #Trump confirma su intención de competir… https://t.co/XFjPGcKVBH","Amid great anticipation for what he called an “important announcement”, #Trump confirms his intention to compete… https://t.co/XFjPGcKVBH",-1
322,322,Trump,"#Trump es cabal signo de la decadencia estadounidense, representa a millones de votantes inconformes que buscan una… https://t.co/UoGoV4va70","#Trump is a complete sign of American decadence, he represents millions of dissatisfied voters who are looking for a… https://t.co/UoGoV4va70",-1
323,323,Trump,Vuelta al ruedo 🇺🇸🇺🇸🇺🇸 #Trump #TrumpAnnouncement #USA https://t.co/zBdqRs8IW7,Back in the ring 🇺🇸🇺🇸🇺🇸 #Trump #TrumpAnnouncement #USA https://t.co/zBdqRs8IW7,1
324,324,Trump,"El gobernador de Florida, Ron DeSantis defiende su postura ante críticas de Trump.",Florida Governor Ron DeSantis defends his position in the face of criticism from Trump.,-1
325,325,Trump,#Trump competirá por la Presidencia en 2024 https://t.co/IGild4nTZ1,#Trump will run for the Presidency in 2024 https://t.co/IGild4nTZ1,0
326,326,Trump,#Trump competirá por la Presidencia en 2024 https://t.co/TFShyLHecg,#Trump will run for the Presidency in 2024 https://t.co/TFShyLHecg,0
327,327,Trump,"La comisión especial que investiga el asalto al Capitolio de 2001, acusa a Donald Trump de esconderse por haber rec… https://t.co/ciuMWWguW5",The special commission investigating the 2001 assault on the Capitol accuses Donald Trump of hiding for having rec… https://t.co/ciuMWWguW5,-1
328,328,Trump,#Trump competirá por la Presidencia en 2024 https://t.co/duNQYhN00A,#Trump will compete for the Presidency in 2024 https://t.co/duNQYhN00A,0
329,329,Trump,#Trump2024 #Trump… https://t.co/sKTlMyvFb7,#Trump2024 #Trump… https://t.co/sKTlMyvFb7,1
330,330,Trump,✒️​​ Trump.,✒️​ Trump.,0
331,331,Trump,#Trump #CarlosEsteban,#Trump #CarlosEsteban,0
332,332,Trump,Un fragmento del anuncio 📣 de la candidatura de #Trump a las próximas elecciones por el #GOP.,A snippet of the announcement 📣 of #Trump's candidacy for the upcoming #GOP elections.,0
333,333,Trump,"@EnBocaDe_Todos el comentario sobre #Trump en este programa, es lo más idiota que he escuchado …",@EnBocaDe_Todos the comment about #Trump in this program is the most idiotic thing I've ever heard...,0
334,334,Trump,‼️ 🗣 Donald #Trump anunció su candidatura a la presidencia para 2024.,‼️ 🗣 Donald #Trump announced his candidacy for the presidency for 2024.,0
335,335,Trump,El anuncio de #Trump no es sorpresa para nadie....,#Trump's announcement is no surprise to anyone....,-1
336,336,Trump,#Trump seguimos siendo el #Pais más rico de Latinoamérica lo q pasa es que está mal administrado solo hemos tenido… https://t.co/4oCvJ3DbWT,"#Trump we are still the richest #country in Latin America, what happens is that it is poorly managed, we have only had… https://t.co/4oCvJ3DbWT",-1
337,337,Trump,Recuerdos de la administración #Trump:,Memories of the #Trump administration:,0
338,338,Trump,-#OCDE: #México redujo la brecha de la desigualdad -#Trump va de nuevo por la Ca… https://t.co/82oduBjyX5,-#OECD: #Mexico reduced the inequality gap -#Trump goes again for the Ca… https://t.co/82oduBjyX5,-1
339,339,Trump,Los moderados han ganado las elecciones de medio mandato en Estados Unidos  #Trump convertido en un lastre electora… https://t.co/zwT6BAKXG1,The moderates have won the mid-term elections in the United States #Trump turned into an electoral ballast… https://t.co/zwT6BAKXG1,-1
340,340,Trump,Viendo a @josemdelpino en #NuevaYork @canal13 sobre el anuncio de #Trump y la guerra en Ucrania 🇺🇦!!!,Watching @josemdelpino in #NewYork @canal13 about the #Trump announcement and the war in Ukraine 🇺🇦!!!,-1
341,341,Trump,-#OCDE: #México redujo la brecha de la desigualdad -#Trump va de nuevo por la Ca… https://t.co/TjJKTW7dDy,-#OECD: #Mexico reduced the inequality gap -#Trump goes again for the Ca… https://t.co/TjJKTW7dDy,-1
342,342,Trump,#Trump 2021 Gold Plated Coin - #Yuuuge Roi! (ver URL para dispositivos móviles) https://t.co/RZlTbQy5Th,#Trump 2021 Gold Plated Coin - #Yuuuge Roi! (see mobile URL) https://t.co/RZlTbQy5Th,0
343,343,Trump,🗣️#Trump anunció que se postulará en 2024 para regresar a la #casablanca,🗣️#Trump announced that he will run in 2024 to return to the #casablanca,0
344,344,Trump,#Trump candidato,,0
345,345,Trump,#Colombia #USA a quienes dicen q @DonaldTrump es racista les presento a @AbrahamHamadeh reservista de @USArmy hijo… https://t.co/hEA7KWWT48,#Colombia #USA to those who say that @DonaldTrump is racist I present @AbrahamHamadeh reservist of @USArmy son… https://t.co/hEA7KWWT48,1
346,346,Trump,No free media for #Trump!,No free media for #Trump!,-1
347,347,Trump,"#16Noviembre #Trump2024 Esperaba este momento, no conozco al Sr #Trump, pero con lo poco que se de el, me entra un… https://t.co/MJPVQQhOzo","#16Noviembre #Trump2024 I was waiting for this moment, I don't know Mr. #Trump, but with what little I know about him, I get a… https://t.co/MJPVQQhOzo",0
348,348,Trump,El anuncio d #Trump con un #ProgramaPolitico d #UltraDerecha...,#Trump's announcement with a #UltraRight #Political Program...,-1
349,349,Trump,EEUU: Trump se lanza como candidato presidencial para el 2024,USA: Trump is launched as a presidential candidate for 2024,0
350,350,Trump,Hola #puertorico #usa #world #Meme dedicado al viejito senil #Trump q quiere regresar para seguir jodiendo a su nac… https://t.co/GrC7QVHQ39,Hello #puertorico #usa #world #Meme dedicated to the senile old man #Trump who wants to return to continue screwing his birth… https://t.co/GrC7QVHQ39,-1
351,351,Trump,"El tabloide New York Post, propiedad de Murdoch, sigue mandando a #Trump  mensaje… https://t.co/IBrrF56RUe",The Murdoch-owned New York Post tabloid continues to send #Trump a message… https://t.co/IBrrF56RUe,-1
352,352,Trump,Informe desde #Washington: Donald #Trump anuncia su precandidatura para las elecciones de 2024,Report from #Washington: Donald #Trump announces his candidacy for the 2024 elections,0
353,353,Trump,Dado que #Trump vuelve a ser candidato en #EEUU me permito recomendar a colegas y responsables de redacciones que l… https://t.co/YmrzG0QkcV,"Given that #Trump is once again a candidate in the #USA, I would like to recommend to colleagues and newsroom managers that they… https://t.co/YmrzG0QkcV",-1
354,354,Trump,Trump anuncia que competirá por la Presidencia de Estados Unidos en 2024,Trump announces that he will run for the Presidency of the United States in 2024,0
355,355,Trump,#DonaldTrump anunció su candidatura para la presidencia de #EstadosUnidos 🇺🇲 en 2024.… https://t.co/o0ajUzIgrD,#DonaldTrump announced his candidacy for the presidency of the #United States 🇺🇲 in 2024.… https://t.co/o0ajUzIgrD,0
356,356,Trump,#16Nov  #AsiLoDijo #Trump anuncia que competirá de nuevo por la Presidencia de #EEUU  https://t.co/jEV6mJnbV3 https://t.co/D82FVGV2Im,#16Nov #AsiLoDijo #Trump announces that he will compete again for the #US Presidency https://t.co/jEV6mJnbV3 https://t.co/D82FVGV2Im,0
357,357,Trump,Será??? 🤣 #BuenosDiasATodos en este día de #DebatirYRenovar y conociendo que la amenaza mundia llamada #Trump decid… https://t.co/r4mtylp9EB,Will be??? 🤣 #GoodMorningToAll on this day of #DebateAndRenew and knowing that the world threat called #Trump decided… https://t.co/r4mtylp9EB,-1
358,358,Trump,🇺🇸 | #Trump afirma que tenía la autoridad para decidir cuáles documentos de la Casa Blanca pertenecientes a su tiem… https://t.co/ESKJwwH2N3,🇺🇸 | #Trump claims he had the authority to decide which White House documents belonged to him at the time… https://t.co/ESKJwwH2N3,1
359,359,Trump,#UltimaHora #URGENTE #ExpoValencia2022 #Trump   #candidatura #omeprazol #MissVenezuela2022 #staracdemylive… https://t.co/0mFX6TvFm8,#UltimaHora #URGENTE #ExpoValencia2022 #Trump #candidatura #omeprazol #MissVenezuela2022 #staracdemylive… https://t.co/0mFX6TvFm8,0
360,360,Trump,#Trump anunció su candidatura a la presidencia d #EEUU en 2024 El empresario intentará retornar a la Casa Blanca tr… https://t.co/nYwouS84AQ,#Trump announced his candidacy for the #US presidency in 2024 The businessman will try to return to the White House tr… https://t.co/nYwouS84AQ,-1
361,361,Trump,De Biden a DeSantis: las reacciones al anuncio de Donald Trump.,From Biden to DeSantis: reactions to Donald Trump's announcement.,-1
362,362,Trump,#Trump #Trump2024 #DeSantis #Biden,#Trump #Trump2024 #DeSantis #Biden,0
363,363,Trump,Discurso completo de Donald Trump anunciando su candidatura para 2024.,Full speech of Donald Trump announcing his candidacy for 2024.,0
364,364,Trump,#Trump #Trump2024,#Trump #Trump2024,1
365,365,Trump,"🇺🇸 | #Trump sumó una nueva derrota en los comicios de medio mandato, al declararse perdedora la polémica mujer que… https://t.co/ysSAW7aFZ8","🇺🇸 | #Trump added a new defeat in the mid-term elections, by declaring the loser the controversial woman who… https://t.co/ysSAW7aFZ8",-1
366,366,Trump,Donald Trump anuncia su candidatura a la Casa Blanca en 2024.,Donald Trump announces his candidacy for the White House in 2024.,0
367,367,Trump,#Trump,#Trump,0
368,368,Trump,"Juez bloquea el Título 42, la controvertida regla de pandemia de la era #Trump que permite a las autoridades estado… https://t.co/SZ8R3jxcnY","Judge blocks Title 42, the controversial #Trump-era pandemic rule that allows law enforcement to state… https://t.co/SZ8R3jxcnY",-1
369,369,Trump,"""Trump va por la presidencia de EEUU.Por Enrique Cedeño.","""Trump is running for the US presidency. By Enrique Cedeño.",0
370,370,Trump,"🤨El expresidente de #EEUU, Donald #Trump, abrió la carrera por la nominación… https://t.co/8tLeIT5Qma","🤨The former president of #USA, Donald #Trump, opened the race for the nomination… https://t.co/8tLeIT5Qma",0
371,371,Trump,"🤨El expresidente de #EEUU, Donald #Trump, abrió la carrera por la nominación… https://t.co/f7QJM2AJnJ","🤨The former president of #USA, Donald #Trump, opened the race for the nomination… https://t.co/f7QJM2AJnJ",0
372,372,Trump,"@rsucre Dios mío, comenzaron Uds los adictos a lps Demócratas con la guerra contra #Trump.",@rsucre OMG you started you Democrat lps addicts with the war against #Trump.,1
373,373,Trump,Con estas palabras inauguró el expresidente Donald #Trump la i… https://t.co/lzNpy0huif,"With these words, former President Donald #Trump inaugurated the i… https://t.co/lzNpy0huif",0
374,374,Trump,Los medios reciben #maletinesnegros de los Demócratas  De #Trump no pellizcan nada de eso,Media receives #blackbriefcases from #Trump Democrats they don't pinch any of that,-1
375,375,Trump,#Trump tiene que presentarse a las elecciones para protegerse de las múltiples causas judiciales que le acosan https://t.co/vWgsaR1jSp,#Trump has to stand for election to protect himself from the multiple court cases that harass him https://t.co/vWgsaR1jSp,-1
376,376,Trump,#Trump anunció ayer su candidatura presidencial para el 2024..,#Trump announced yesterday his presidential candidacy for 2024..,0
377,377,Trump,#Trump anunció su candidatura a presidente en 2024: “Para hacer que #EEUU vuelva a ser grande y glorioso'',"#Trump announced his candidacy for president in 2024: ""To make #America great and glorious again""",0
378,378,Trump,🚨​ Trump anuncia su candidatura a la Presidencia en 2024 para «devolver la gloria» a EEUU 🇺🇲,"🚨​ Trump announces his candidacy for the Presidency in 2024 to ""restore glory"" to the US 🇺🇲",1
379,379,Trump,#Trump #Trump2024… https://t.co/R9lgE6CCfc,#Trump #Trump2024… https://t.co/R9lgE6CCfc,1
380,380,Trump,"Yo estoy preparado”, lanzó Donald #Trump ante las decenas de seguidores que asistieron a su man… https://t.co/4cuj7KODwv","I'm ready,"" Donald #Trump launched before the dozens of followers who attended his man… https://t.co/4cuj7KODwv",0
381,381,Trump,#Trump si ricandida.,#Trump yes ricandida.,0
382,382,Trump,MUNDO| Donald #Trump anuncia oficialmente su candidatura a la presidencia de EE.UU.,WORLD| Donald #Trump officially announces his candidacy for the US presidency.,0
383,383,Trump,Esperando ando 😒 tengo hambre 😫 tengo sueño 😴😴 #Trump viejo ctm jajajajajja https://t.co/HDoGHkktcR,I'm waiting 😒 I'm hungry 😫 I'm sleepy 😴😴 #Trump old ctm hahahahaha https://t.co/HDoGHkktcR,-1
384,384,Trump,Excelente propuesta de #Trump porque es la única forma de eliminar semejante flagelo de la humanidad.,Excellent proposal from #Trump because it is the only way to eliminate such a scourge of humanity.,1
385,385,Trump,#Trump 😳😳😂😂que ria beber lejia contra la covid...sin comentarios https://t.co/QeK02vEOnG,#Trump 😳😳😂😂 what a laugh drinking bleach against covid... no comments https://t.co/QeK02vEOnG,-1
386,386,Trump,Por qué apoyo a Trump?,Why do I support Trump?,1
387,387,Trump,#Trump acosó a Maduro y a los Castro.,#Trump harassed Maduro and the Castros.,1
388,388,Trump,"Por una parte, no hay que menospreciar las bases que le siguen apoyando y la capacidad de #Trump de continuar movil… https://t.co/CL67AKGLlL","On the one hand, we must not underestimate the bases that continue to support him and the ability of #Trump to continue mobile… https://t.co/CL67AKGLlL",-1
389,389,Trump,"Donald Trump ha confirmado lo que todos sabíamos, su reelección y ello a pesar de las críticas internas de @GOP .","Donald Trump has confirmed what we all knew, his re-election and this despite internal criticism from @GOP .",0
390,390,Trump,💥 Vuelve #Trump,💥 #Trump is back,1
391,391,Trump,✓Trump anuncia su tercera candidatura a la presidencia de Estados Unidos https://t.co/MxDgFCs2iP #16Noviembre #Trump #EEUU #Politica,✓Trump announces his third candidacy for the presidency of the United States https://t.co/MxDgFCs2iP #16Noviembre #Trump #EEUU #Politica,0
392,392,Trump,A los medios estadounidenses: ¿recuerdan todos esos errores que cometieron en su cobertura de #Trump en las campaña… https://t.co/9LPmRgzmDc,To the US media: remember all those mistakes you made in your campaign coverage of #Trump… https://t.co/9LPmRgzmDc,-1
393,393,Trump,"Trump defiende la necesidad de su vuelta a la presidencia: ""Hacer a América grande otra vez""… https://t.co/ANnwW0wpXe","Trump defends the need for his return to the presidency: ""Make America great again""… https://t.co/ANnwW0wpXe",1
394,394,Trump,🇺🇸 🗳 Donald #Trump oficializó su candidatura a la presidencia de #USA para las elecciones de 2024  🔹️lo confirmó de… https://t.co/kQQoOgTszG,🇺🇸 🗳 Donald #Trump formalized his candidacy for the #USA presidency for the 2024 elections 🔹️he confirmed it… https://t.co/kQQoOgTszG,0
395,395,Trump,Donald Trump anuncia su candidatura a la presidencia de Estados Unidos en 2024,Donald Trump announces his candidacy for the presidency of the United States in 2024,0
396,396,Trump,¿ Crees que @elonmusk activará la cuenta de #Trump en #Twitter en los próximos días ?,Do you think @elonmusk will activate the #Trump account on #Twitter in the next few days?,0
397,397,Trump,#Trump anuncia oficialmente su candidatura para las elecciones de 2024.,#Trump officially announces his candidacy for the 2024 elections.,0
398,398,Trump,Trump se refiere a las criptomonedas com… https://t.co/Yz3PvRwBSN,Trump refers to cryptocurrencies as… https://t.co/Yz3PvRwBSN,0
399,399,Trump,Vuelve la candidatura de #Trump #GOP,The #Trump #GOP candidacy returns,0
400,400,Trump,"""The sweetest thing"" para la democracia 🇺🇸 y, en general, todo el mundo occidental no es que #Trump2024 pierda la e… https://t.co/FWRljCgTEY","""The sweetest thing"" for democracy 🇺🇸 and, in general, the entire western world is not that #Trump2024 loses the e… https://t.co/FWRljCgTEY",1
401,401,Trump,"Dos años después, la comisión que investiga el asalto al #Capitolio, señala que #Trump sigue evadiendo su responsab… https://t.co/UJ4wdAf9S0","Two years later, the commission that investigates the assault on the #Capitol, points out that #Trump continues to evade his responsibility… https://t.co/UJ4wdAf9S0",-1
402,402,Trump,El ex presidente de #EEUU Donald #Trump anuncia desde Florida su intención de competir en la #elecciones de 2024 pa… https://t.co/tO7gVDf6bf,Former #US President Donald #Trump announces from Florida his intention to compete in the 2024 #elections for… https://t.co/tO7gVDf6bf,0
403,403,Trump,"No se sabe quién es peor, #Biden o #Trump.","It is not known who is worse, #Biden or #Trump.",-1
404,404,Trump,Donald Trump oficialmente candidato a las elecciones presidenciales de 2… https://t.co/wglYzHkTVa,Donald Trump officially a candidate for the 2nd presidential election… https://t.co/wglYzHkTVa,0
405,405,Trump,🇺🇸🗳️ | #Trump | #EEEUU | #Elecciones,🇺🇸🗳️ | #Trump | #USA | #Elections,0
406,406,Trump,Donald Trump anunció que será candidato a presidente en 2024,Donald Trump announced that he will be a candidate for president in 2024,0
407,407,Trump,"#Trump lanza la candidatura presidencial de 🇺🇸 para 2024, adelantándose a sus rivales.","#Trump launches the 🇺🇸 presidential candidacy for 2024, getting ahead of his rivals.",0
408,408,Trump,#MarALago Candidato presidencial #Trump https://t.co/h406v2v5pX,#MarALago Presidential Candidate #Trump https://t.co/h406v2v5pX,0
409,409,Trump,#Trump anuncia oficialmente su #candidatura para las elecciones presidenciales de #EEUU de 2024.… https://t.co/f7Zg3iG3uM,#Trump officially announces his #candidate for the 2024 #US presidential election.… https://t.co/f7Zg3iG3uM,0
410,410,Trump,#Trump anuncia que volverá a competir por la presidencia de Estados Unidos,#Trump announces that he will compete for the presidency of the United States again,0
411,411,Trump,Ahora que #Trump anuncia su candidatura presidencial para las elecciones de 2024 es buen momento para recordar el e… https://t.co/78fQ6bISd1,Now that #Trump announces his presidential candidacy for the 2024 elections it is a good time to remember the e… https://t.co/78fQ6bISd1,0
412,412,Trump,#EEUU Trump lanza su candidatura en el Partido Republicano para las presidenciales de 2024: hizo el anuncio oficial… https://t.co/TWIz5wPPFx,#USA Trump launches his candidacy in the Republican Party for the 2024 presidential elections: he made the official announcement… https://t.co/TWIz5wPPFx,0
413,413,Trump,"Algunos de los aliados más cercanos de #Trump en el Senado, incluidos Scott, Ted Cruz, de Texas, y Lindsey Graham,… https://t.co/1l3yuXp9qT","Some of #Trump's closest allies in the Senate, including Scott, Ted Cruz of Texas, and Lindsey Graham,… https://t.co/1l3yuXp9qT",0
414,414,Trump,#Trump se postula para la Presidencia de #EEUU en 2024 https://t.co/eOyv0dDEyG,#Trump is running for the #US Presidency in 2024 https://t.co/eOyv0dDEyG,0
415,415,Trump,"🇺🇸#Trump | El expresidente hizo el anuncio ante sus seguidores y la prensa, quienes se congregaron en la mansión de… https://t.co/g83zhuVWMN","🇺🇸 #Trump | The former president made the announcement before his followers and the press, who gathered at the mansion of… https://t.co/g83zhuVWMN",0
416,416,Trump,"Lo de #Trump ya lo adelantó @thegoodfight, como todo.","The #Trump thing was already announced by @thegoodfight, like everything else.",1
417,417,Trump,#Trump quiere al #INE https://t.co/zkgWMQ1H3u,#Trump wants #INE https://t.co/zkgWMQ1H3u,0
418,418,Trump,"Trump anuncia su candidatura a la Casa Blanca en 2024: ""El regreso de América empieza ahora""… https://t.co/6c2wZr4ti4","Trump announces his candidacy for the White House in 2024: ""The return of America begins now""… https://t.co/6c2wZr4ti4",0
419,419,Trump,¡¿Que no suba memes de #Trump?! ¡… https://t.co/6i4CpQTRE9,Don't upload #Trump memes?! … https://t.co/6i4CpQTRE9,-1
420,420,Trump,#Trump anuncia que se postulará para presidente en #2024.,#Trump announces that he will run for president in #2024.,0
421,421,Trump,#Trump vuelve al escenario.,#Trump returns to the stage.,0
422,422,Trump,"El problema de #Trump ahora es si algunos republicanos se unen a los demócratas por “intereses comerciales”, y saca… https://t.co/fIOt8vo2V2","#Trump's problem now is if some Republicans join the Democrats for ""commercial interests"", and he takes out… https://t.co/fIOt8vo2V2",-1
