,id,created_at,text,source,userID,name,username,location,userDescription
396,1592866075452272640,2022-11-16 13:04:01+00:00,"Los moderados han ganado las elecciones de medio mandato en Estados Unidos
 #Trump convertido en un lastre electora… https://t.co/zwT6BAKXG1",Twitter for iPhone,42791860,Amín Rafael Vásquez,aminvasquezARVC,"ÜT: 18.482186,-69.928007",Abogado/Master Derecho Constitucional /Seguridad Social-Der. Trabajo/Escogidista/ Red Sox /Salsa/Jazz/Runner/Ciudadano del mundo /Revolucionario penitente. ARVC
397,1592865813727678465,2022-11-16 13:02:58+00:00,Viendo a @josemdelpino en #NuevaYork @canal13 sobre el anuncio de #Trump y la guerra en Ucrania 🇺🇦!!!,Twitter for iPhone,92104967,Rodrigo Llauca,LlaucaRodrigo,"PUERTO MONTT, CALBUCO, CHILE","Emprender en desarrollo sustentable,nuevas economías; verde, del bien común y circular.Laico,Libre Pensador y Regionalista."
398,1592865618986168320,2022-11-16 13:02:12+00:00,[ INTERNACIONAL ] En #USA el regreso de #trump sería inminente ayer habló por 50 min para anunciar su candidatura a… https://t.co/ivOWfn12nT,Twitter for Android,365604174,𝙻𝚎𝚘́𝚗 𝙶𝚊𝚕𝚕𝚊𝚛𝚍𝚘-𝙲𝚛𝚞𝚣,Lemonpierp,Chile,Creativo | CEO de @LemonPie_arp Relacionador Público | Comunicador | #Escritor | Futbolizado | Amante de los Caballos. Coca-Cola adicto https://t.co/QeNAV2d0uQ
399,1592865592062746626,2022-11-16 13:02:05+00:00,"Hoy en la portada de @LaJornada: 

-#OCDE: #México redujo la brecha de la desigualdad
-#Trump va de nuevo por la Ca… https://t.co/TjJKTW7dDy",TweetDeck,35977487,La Jornada,lajornadaonline,México,Cuenta de Twitter oficial. Sigue también a @LaJornada para noticias de la versión impresa.
400,1592865124511285249,2022-11-16 13:00:14+00:00,"#Trump 2021 Gold Plated Coin - #Yuuuge Roi! (ver URL para dispositivos móviles)
https://t.co/RZlTbQy5Th",Cubi.so,1304456224205869057,Kerbenlin Casio,kerbenlin,new york,"Hi, smile Forex Trading #forex  #bitcoin  #forextrading  #business  #cryptocurrency  #forextrader  #forexsignals  #entrepreneur  #likeforlikes  #money  #trading"
401,1592865092206723074,2022-11-16 13:00:06+00:00,"🗣️#Trump anunció que se postulará en 2024 para regresar a la #casablanca 

🟠 Hace click en el siguiente enlace para… https://t.co/V0Qaa28hTz",Twitter Web App,1253128846460833793,MCN Comunicación Global,MCN_ComGlobal,Buenos Aires - Argentina,"Medio de Comunicacion 🌐 Actualidad/Deportes/Turismo/Politica  
Seguinos en todas nuestras redes para mantenerte Informado 👇🏼
https://t.co/Eim5T0enW1…"
402,1592864621291278337,2022-11-16 12:58:14+00:00,"BUEN DÍA!!!
Desde las 10hs ponemos ""La mañana en Camino"".
#Trump candidato; #AnalisisInternacional con… https://t.co/3XG7SKoTMH",Twitter Web App,341863541,Alejandro Camino,alejancamino,"Montevideo, Uruguay.","Periodista. Actor. Conductor de 'La mañana en Camino' (LaV, 10a12hs), FM98.7Diamante; FM92.5,PdelE; Canal YouTube 'La mañana en Camino'."
403,1592864310480539650,2022-11-16 12:57:00+00:00,"En #EEUU pierde la #extremaderecha | El país más ""avanzado"" del planeta tiene un sistema electoral tan arcaico y co… https://t.co/fm0KMMJxDV",Twitter for Advertisers,18556155,nuevatribuna.es #Igualdad,nuevatribuna,Spain,https://t.co/l58pK9kod0 Por un diario independiente y progresista
404,1592863994033098753,2022-11-16 12:55:44+00:00,#Colombia #USA a quienes dicen q @DonaldTrump es racista les presento a @AbrahamHamadeh reservista de @USArmy hijo… https://t.co/hEA7KWWT48,Twitter for Android,1291108490619113473,Claudia J. Herrera V. / Esposas de Veteranos,ArmadasColombia,"Bogotá, D.C., Colombia","Esposas de Veteranos!!
#UnidosUnaSolaFuerza por nuestros héroes 🇨🇴 Excandidata al Senado de la República con el CD."
405,1592863297921220610,2022-11-16 12:52:58+00:00,"No free media for #Trump! 

@MSNBC @CNN @CBSNews @ABC @NBCNews @NewsHour",Twitter for iPhone,267871003,sherry,shertno,,Think about the planet you want to leave your children and grandchildren. Willful ignorance is a terrible thing. Independent voting Democrat.
406,1592861810171863040,2022-11-16 12:47:04+00:00,"#16Noviembre #Trump2024 Esperaba este momento, no conozco al Sr #Trump, pero con lo poco que se de el, me entra un… https://t.co/MJPVQQhOzo",Twitter for Android,108463612,ɗєηηү Я∂мį२∈z cħʌćסּη,DennyGocho,Chile,Never forget your own worth ! jah bless ! 0412-5185238 🇻🇪 / +56 994929332 🇨🇱
407,1592861631700430851,2022-11-16 12:46:21+00:00,El anuncio d #Trump con un #ProgramaPolitico d #UltraDerecha... Bueno para polemizar y contrastar con los… https://t.co/glPMc8XnQ2,Twitter Web App,1476974387576385546,Emilio Pérez,gemiliopp48,"Coro, Venezuela","Ing Civil, Dos Hijas y Dos Ángeles en el Cielo, Creo en Dios y el Trabajo... Cuenta Alternativa. La pricipal fue cerrada sin explicaciones por @Twitter"
408,1592861332289863680,2022-11-16 12:45:10+00:00,"EEUU: Trump se lanza como candidato presidencial para el 2024

Más información en nuestra sección #ElMundoHOY⁣
⁣… https://t.co/rT1uNfmIIQ",Hootsuite Inc.,43534995,Periódico Hoy,PeriodicoHoy,Dominican Republic,Somos un equipo de profesionales que trabajamos para informarte a través de las páginas del periódico Hoy y nuestra versión digital. Guardianes de la verdad.
409,1592858684576923649,2022-11-16 12:34:38+00:00,"#BuenMiercoles @izquierdadiario #Internacional
🔴 #Polonia dice que misiles caídos podrían ser de Ucrania y no rusos… https://t.co/tnnQv4RYzb",Twitter Web App,155891768,Juan Andrés Gallardo,juanagallardo1,Argentina,Editor de la sección internacional de @izquierdadiario
410,1592858431559716867,2022-11-16 12:33:38+00:00,Hola #puertorico #usa #world #Meme dedicado al viejito senil #Trump q quiere regresar para seguir jodiendo a su nac… https://t.co/GrC7QVHQ39,Twitter for iPad,1424040960514797569,🅼🅼🅰🆁🅸🅿🅾🆂🅰 🇵🇷,MMariposa31,Macondo Island 🇵🇷,Esto lo hago pa divertirme🎼. Me gustan los gifs/memesclip. Sigo al mejor…Messi 🐐Soy “boricua
411,1592858365096759298,2022-11-16 12:33:22+00:00,"""Hombre de Florida hace anuncio"". El tabloide New York Post, propiedad de Murdoch, sigue mandando a #Trump  mensaje… https://t.co/IBrrF56RUe",Twitter Web App,30916472,Idoya Noain,noainny,New York / Nueva York,"Miro y veo, oigo y escucho e intento contar / Looking and seeing, hearing and listening, then trying to tell. Corresponsal / US Correspondent for El Periódico"
412,1592857767412391936,2022-11-16 12:31:00+00:00,"Informe desde #Washington: Donald #Trump anuncia su precandidatura para las elecciones de 2024

https://t.co/bc0pHHfOfX",TweetDeck,761111202541948928,FRANCE 24 Español,France24_es,"Bogotá, DC, Colombia","📹 🌎 En español, síguenos en vivo las 24 horas del día durante los 7 días de la semana.

📡 https://t.co/mVxdFurCcL 

🔴 Último minuto: @UrgenteF24

🏘️ @FRANCE24"
413,1592857673753677825,2022-11-16 12:30:37+00:00,Dado que #Trump vuelve a ser candidato en #EEUU me permito recomendar a colegas y responsables de redacciones que l… https://t.co/YmrzG0QkcV,TweetDeck,30916472,Idoya Noain,noainny,New York / Nueva York,"Miro y veo, oigo y escucho e intento contar / Looking and seeing, hearing and listening, then trying to tell. Corresponsal / US Correspondent for El Periódico"
414,1592857398427144192,2022-11-16 12:29:32+00:00,"#Internacional 

Trump anuncia que competirá por la Presidencia de Estados Unidos en 2024 

https://t.co/uSzOE9Foxh… https://t.co/XxlOkBIQZP",Twitter Web App,64022962,Enfoque Noticias,EnfoqueNoticias,Ciudad De México,"Toda la información en el portal de Enfoque: noticias nacionales, internacionales, deportes, finanzas, espectáculos, cultura y secciones especiales."
415,1592857314813411329,2022-11-16 12:29:12+00:00,"#TRUMP REGRESARÁ 

#DonaldTrump anunció su candidatura para la presidencia de #EstadosUnidos 🇺🇲 en 2024.… https://t.co/o0ajUzIgrD",Twitter for Android,86374475,Radio Sucre 700 AM,radio_sucre700,Guayaquil - Ecuador,Radio Sucre | 700 AM | Facebook: Radio Sucre 700 e Instagram: @radio_sucre700 [WhatsApp] 0989155075
416,1592856196414849026,2022-11-16 12:24:45+00:00,"#16Nov  #AsiLoDijo #Trump anuncia que competirá de nuevo por la Presidencia de #EEUU 
https://t.co/jEV6mJnbV3 https://t.co/D82FVGV2Im",TweetDeck,3534491063,CACTUS24,cactus24noticia,"Punto Fijo, Venezuela",Portal de noticias nacido en #Falcón con un reconocido staff de periodistas y corresponsales en las principales ciudades de Venezuela.
417,1592856113057517569,2022-11-16 12:24:25+00:00,Será??? 🤣 #BuenosDiasATodos en este día de #DebatirYRenovar y conociendo que la amenaza mundia llamada #Trump decid… https://t.co/r4mtylp9EB,Twitter for Android,1572435238571188231,TiguereQuisqueyano,TiguereQ,Santo Domingo ,"Un tiguere de la tierra de Duarte, Gómez y Mella 💪🇩🇴⚾️ Dembowsero,merenguero, bachatero y salsero."
418,1592855502236487681,2022-11-16 12:22:00+00:00,🇺🇸 | #Trump afirma que tenía la autoridad para decidir cuáles documentos de la Casa Blanca pertenecientes a su tiem… https://t.co/ESKJwwH2N3,TweetDeck,88537980,El Político,Elpoliticonews,,
419,1592855423291645952,2022-11-16 12:21:41+00:00,#UltimaHora #URGENTE #ExpoValencia2022 #Trump   #candidatura #omeprazol #MissVenezuela2022 #staracdemylive… https://t.co/0mFX6TvFm8,Twitter for Android,1583549530284367874,Maria Vallejo,MariaVa92148964,,"Programador, desarrollo en sistemas ERP,"
420,1592855195268288514,2022-11-16 12:20:47+00:00,"#Trump anunció su candidatura a la presidencia d #EEUU en 2024
El empresario intentará retornar a la Casa Blanca tr… https://t.co/nYwouS84AQ",Twitter Web App,396148446,Silvia Marquez,SilviaMarquez24,Argentina,"Periodista Independiente de Redes con Opinión - LosSinVoz
Siempre una idea en elaboración a pesar de mis pesares
Amo mi Mundo Twitero"
421,1592855188217348097,2022-11-16 12:20:45+00:00,"#EEUU Make America Great Again... y sin guerras entre las Koreas, Calma con China y Rusia, Paz en Medio Oriente, De… https://t.co/o1i1XFEqRW",Twitter Web App,72079608,Daniel Suchar Zomer,danielsuchar,"San Jose, Costa Rica","PhD in Business Science 📝 
MBA Programs Professor 💱📈
International Finance Broadcast Analyst 🌎💰
Chemical Engineering Petroleum Specialist 🛢️⛽"
422,1592855151966322689,2022-11-16 12:20:36+00:00,"De Biden a DeSantis: las reacciones al anuncio de Donald Trump.
https://t.co/kxl0XJqrvU 

#Trump #Trump2024 #DeSantis #Biden",Zoho Social,1504971248278937603,Voz Media,VozMediaUSA,"Dallas, Texas, USA","EL MEDIO que comparte los verdaderos valores de los HISPANOS y que defiende con veracidad la libertad, la familia, el derecho a la vida y el sueño americano."
423,1592854832603623425,2022-11-16 12:19:20+00:00,"Discurso completo de Donald Trump anunciando su candidatura para 2024.
https://t.co/DnPGyX3ntY 

#Trump #Trump2024",Zoho Social,1504971248278937603,Voz Media,VozMediaUSA,"Dallas, Texas, USA","EL MEDIO que comparte los verdaderos valores de los HISPANOS y que defiende con veracidad la libertad, la familia, el derecho a la vida y el sueño americano."
424,1592854495628623872,2022-11-16 12:18:00+00:00,"🇺🇸 | #Trump sumó una nueva derrota en los comicios de medio mandato, al declararse perdedora la polémica mujer que… https://t.co/ysSAW7aFZ8",TweetDeck,88537980,El Político,Elpoliticonews,,
425,1592854236504936451,2022-11-16 12:16:58+00:00,"Donald Trump anuncia su candidatura a la Casa Blanca en 2024.
https://t.co/njk6GlBucJ 

#Trump",Zoho Social,1504971248278937603,Voz Media,VozMediaUSA,"Dallas, Texas, USA","EL MEDIO que comparte los verdaderos valores de los HISPANOS y que defiende con veracidad la libertad, la familia, el derecho a la vida y el sueño americano."
426,1592853863228637186,2022-11-16 12:15:29+00:00,"Juez bloquea el Título 42, la controvertida regla de pandemia de la era #Trump que permite a las autoridades estado… https://t.co/SZ8R3jxcnY",Twitter for iPhone,1191284894,Abel Cornejo H,Abeltrader,Mexico D.F.,"Experto en Finanzas para mortales, Economía UNAM, Actuario ITAM, Mcsi Stanford y Finanzas por UBarcelona. Trader Equity, Catedrático y Conferencista, Cowboys 🏈"
427,1592853742822383616,2022-11-16 12:15:00+00:00,"Vendo poleras del Partido Republicano de Chile

#ContigoCHV #BuenosDiasTVN #MuchoGustoMega #TuDia13 #SinFiltros… https://t.co/c4n24gFVVJ",Twitter for Android,1324460381092368385,#BazarPatriota la Tienda del #RECHAZO desde 2020,BazarPatriota,🇨🇱,"#BazarPatriota 👉 Poleras, Polerones, Tazones, Jockeys, Banderas, Llaveros, Pins, Parches, etc 
Instagram: BazarPatriota 🇨🇱"
428,1592853731477184513,2022-11-16 12:14:58+00:00,"📣 Nuovo Podcast! ""Trump va por la presidencia de EEUU.Por Enrique Cedeño. Analista político."" su @Spreaker #16nov… https://t.co/1aydOZHVOf",Spreaker,1301769839938338816,Yoselina Guevara L.,lopez_yoselina,,Premio Nacional de Periodismo Simón Bolívar 2022 (mención Opinión) y  Anibal Nazoa 2021 (Venezuela).
429,1592852473269583873,2022-11-16 12:09:58+00:00,"¡Quiere volver a la #CasaBlanca!🤨El expresidente de #EEUU, Donald #Trump, abrió la carrera por la nominación… https://t.co/8tLeIT5Qma",Hootsuite Inc.,1116334410805198850,ElCorreoNY,ElCorreoNY,"Bayside, Queens",The premier local Spanish-language newspaper covering the Latino community of New York City. El periódico local en español que cubre la Comunidad latina de NYC
430,1592852372736262144,2022-11-16 12:09:34+00:00,"¡Quiere volver a la #CasaBlanca!🤨El expresidente de #EEUU, Donald #Trump, abrió la carrera por la nominación… https://t.co/f7QJM2AJnJ",Hootsuite Inc.,127873153,Noticia Long Island,NoticiaLI,"Baldwin, NY",Noticia es el medio de comunicación más confiable para los latinos de Long Island.
431,1592851974705524736,2022-11-16 12:07:59+00:00,"@rsucre Dios mío, comenzaron Uds los adictos a lps Demócratas con la guerra contra #Trump. No son capaces decrecono… https://t.co/fEv5oLOGGB",Twitter for Android,2352608041,Mayte Rizzo,mayterizzo, Venezuela. ,"Creo en Dios/ Profesional universitaria/ Atribulada, pero, no abandonada, porque confío en Dios."
432,1592849169244639232,2022-11-16 11:56:50+00:00,"📉🇩🇪 #futuro DAX 40 cotiza con caídas junto al #mercado europeo, ganancias se desvanecen📉📉

🔎¿Cuál es el #precio del… https://t.co/tSR4ITUVi8",Twitter Web App,1243143476289683456,FXMAG España,FXMAG_Espana,Madrid,"¿Cómo invertir en Bolsa? Portal financiero para inversores y traders.

Síguenos en nuestro canal de YouTube: https://t.co/8l8FUgzkp5"
433,1592847799716020224,2022-11-16 11:51:23+00:00,"#Frecuencia de palabras en los textos de #internacional de #Clarin del 15.11.2022 📊
1.  #ucrania 53
2.  #guerra 47… https://t.co/HhUv3H4H1q",dicenlosmedios,1024672891663736832,robot de dicen los medios 🇦🇷,dicenlosmediosd,Argentina,"Contenido automatizado de @dicenlosmedios.
También en @discursosdeaf, @discursosdemm, @discursosdecfk y @discursosdenk."
434,1592847771031474176,2022-11-16 11:51:16+00:00,"@Hugobie ""El regreso de #EEUU comienza ahora mismo"". Con estas palabras inauguró el expresidente Donald #Trump la i… https://t.co/lzNpy0huif",Twitter Web App,1537699842,monica zalazar,monkydavalos,,"periodista, me gusta tener amigos y también los deportes"
435,1592847736348758016,2022-11-16 11:51:08+00:00,"@AmericanoMedia @azulyblancoB Los medios reciben #maletinesnegros de los Demócratas 
De #Trump no pellizcan nada de eso",Twitter for Android,1160687755384565760,joA₿ Martinez apoyando al Dictador NaBuk 🌋,joABMartinez_,El Salvador,"#NaBuk
#𝑵𝒂𝒚𝒊𝒃_𝑩𝒖𝒌𝒆𝒍𝒆
🌋

₿ 🌋"
436,1592844808904921088,2022-11-16 11:39:30+00:00,#Trump tiene que presentarse a las elecciones para protegerse de las múltiples causas judiciales que le acosan https://t.co/vWgsaR1jSp,Twitter Web App,50364803,Javier Espinosa,javierespinosa2,"Madrid, España","Roving Correspondent (Spain). Former correspondent in Asia (5 years), in Middle East (12) & 8 in Africa & South America. Tweeting about ME, Asia and HR."
437,1592844357140631554,2022-11-16 11:37:43+00:00,"#Trump anunció ayer su candidatura presidencial para el 2024..

¿Por eso el gobierno acelera la idea de adelantar l… https://t.co/R5T57mFwGQ",Twitter for Android,366895478,PAULINO,FcoDabreu,"Chacao, Venezuela","Secretario General Municipal de Acción Democrática en #Chacao

#CaminandoHaciaEl2024 con @adbernabe Líder nacional de #AD"
438,1592843529675739136,2022-11-16 11:34:25+00:00,"#Trump anunció su candidatura a presidente en 2024:
“Para hacer que #EEUU vuelva a ser grande y glorioso''
No la te… https://t.co/6qN1uwcuYw",Twitter Web App,949044711125372928,Claudio Chipi Blanco,lavozdel_chipi,,"El periodista tiene q saber y leer todo:
lo q dice la oposición y lo q mienten los medios K
No soy Periodista Militante, simplemente soy Coherente"
439,1592842753804996609,2022-11-16 11:31:20+00:00,"🚨​ Trump anuncia su candidatura a la Presidencia en 2024 para «devolver la gloria» a EEUU 🇺🇲

#Trump #Trump2024… https://t.co/R9lgE6CCfc",TweetDeck,1179770257902309376,Rebelión en la Granja,granja_rebelion,,
440,1592842667888631808,2022-11-16 11:31:00+00:00,"“¿Están preparados? Yo estoy preparado”, lanzó Donald #Trump ante las decenas de seguidores que asistieron a su man… https://t.co/4cuj7KODwv",TweetDeck,20013113,EjeCentral,EjeCentral,México,El portal de noticias y análisis político en México. Un nicho de información para quienes toman decisiones.
441,1592841394694934528,2022-11-16 11:25:56+00:00,"🧐 Mientras la #DSA y la #DMA de la @EU_Commission pretenden detener competencia desleal y prácticas monopolísticas,… https://t.co/oQY5NlndfF",Nelio Content,110369652,Voxeurop en español,VoxEuropES,Europa,"Periodismo Europeo Independiente | Sociedad cooperativa europea de prensa | 
¡Hazte miembro! 👉 https://t.co/q7Wb1vc59v
Boletín 👉 https://t.co/7hhT8QhE72"
442,1592838316877283328,2022-11-16 11:13:42+00:00,"#Trump si ricandida. 
Meno male va!!!!",Twitter for Android,760531231796826112,Sofia Ph 📷,sofy_pit,"Sicilia, Italia","Fatti non Fummo a viver come Bruti... e meno male!
#Nature & Food #photographer, love #macrophotography #cooking #Sailing & #Flying"
443,1592837996373417989,2022-11-16 11:12:26+00:00,"📉🇯🇵 #Economia de #Japon se contrae, provocando la caída del #yen ⬇️

😱¿Cuánto cotiza el #dolar de #Australia y Nuev… https://t.co/fMg2i9TioC",Twitter Web App,1243143476289683456,FXMAG España,FXMAG_Espana,Madrid,"¿Cómo invertir en Bolsa? Portal financiero para inversores y traders.

Síguenos en nuestro canal de YouTube: https://t.co/8l8FUgzkp5"
444,1592837382860062720,2022-11-16 11:10:00+00:00,MUNDO| Donald #Trump anuncia oficialmente su candidatura a la presidencia de EE.UU. para 2024… https://t.co/F7M7avnMzg,TweetDeck,12815132,El Mostrador,elmostrador,Chile,El primer medio digital de Chile
445,1592833981695012864,2022-11-16 10:56:29+00:00,Esperando ando 😒 tengo hambre 😫 tengo sueño 😴😴 #Trump viejo ctm jajajajajja https://t.co/HDoGHkktcR,Twitter for iPhone,563157111,Gaby,gabyarosra,Chile ,"#Niunamenos..Las mejores cosas de la vida son gratis,India hasta la muerte y más allá 🤟🏻Grande mi Colo Colo amado 🖤🤍 #AprueboDeSalida ✊🏼 #Eutanasia ♥️"
446,1592829165841309697,2022-11-16 10:37:21+00:00,Volvió el racista #trump,Twitter for iPhone,973139101812772866,misschong,mariaclaudia064,"Rhône-Alpes, France",retuiteo
447,1592826490638716928,2022-11-16 10:26:43+00:00,Excelente propuesta de #Trump porque es la única forma de eliminar semejante flagelo de la humanidad. https://t.co/rfy4iY8A9h,Twitter for iPhone,83473032,PRUSA 🇵🇷🇺🇸,JSD31,"Puerto Rico, USA",Promoting Social/Financial Innovation Globally. Marketing Manager and Entrepreneurship Thought Leader.
448,1592826312166895616,2022-11-16 10:26:00+00:00,#Trump 😳😳😂😂que ria beber lejia contra la covid...sin comentarios https://t.co/QeK02vEOnG,Twitter Web App,1433607055,wito,Witowito71,"Málaga, España",
449,1592825701316833281,2022-11-16 10:23:35+00:00,"Por qué apoyo a Trump?
#Trump acosó a Maduro y a los Castro. Paró en seco a Kim Jong-un, mató al líder de ISIS y al… https://t.co/1twMgyrHJN",Twitter for Android,1386124064578809857,Santiago Evies אביעז 🇻🇪🇮🇱,EviesSantiago,Global,"Writer, Researcher, Entrepreneur, Anti-communist. Author of: Words of the Soul, The Startup Jewish, Patriot
🔯Jewish Venezuelan. #Trump2024"
450,1592825203478114304,2022-11-16 10:21:36+00:00,"Por una parte, no hay que menospreciar las bases que le siguen apoyando y la capacidad de #Trump de continuar movil… https://t.co/CL67AKGLlL",Twitter for iPhone,11657502,MiguelÁngelGutiérrez,magutierreztnf,España / México,"Marketing & Comunicación - Un espacio para compartir información, ideas y opiniones."
451,1592824866507575297,2022-11-16 10:20:16+00:00,"🚨🇪🇺 #Europa en peligro, #recesión y #Guerra ya no es más un chiste😰

👉¿Qué sucedió con el valor de la #Libra y… https://t.co/rf606vcgBx",Twitter Web App,1243143476289683456,FXMAG España,FXMAG_Espana,Madrid,"¿Cómo invertir en Bolsa? Portal financiero para inversores y traders.

Síguenos en nuestro canal de YouTube: https://t.co/8l8FUgzkp5"
452,1592823839138156544,2022-11-16 10:16:11+00:00,"Donald Trump ha confirmado lo que todos sabíamos, su reelección y ello a pesar de las críticas internas de @GOP . L… https://t.co/vh4JhfL6gg",Twitter for iPhone,11657502,MiguelÁngelGutiérrez,magutierreztnf,España / México,"Marketing & Comunicación - Un espacio para compartir información, ideas y opiniones."
453,1592823616353325063,2022-11-16 10:15:18+00:00,El expresidente confirma lo que venía anunciando desde hace días pese a los malos resultados de las legislativas y… https://t.co/5qvCaz1QKY,Metricool,119410870,Republica.com,Republica_com,España,"Frente al periodismo de partido entra en https://t.co/T1GdFu5MK4, el periódico en Internet que lidera Pablo Sebastián."
454,1592822600702599168,2022-11-16 10:11:15+00:00,"EEUU 🇺🇸 | ""Ahora Estados Unidos se avergüenza ante el mundo. No nos respetan. El desastre de Afganistán, quizá el p… https://t.co/ylIrST20Kf",Twitter for iPhone,1353464272135720960,Periodistassinfronteras,periodistassin2,Global ,"International news platform because your voice and images have no bord. Plataforma internacional de noticias, por que tu voz y tus imágenes no tienen fronteras."
455,1592822465264324610,2022-11-16 10:10:43+00:00,Buenos días. La información de actualidad con comentario 16/11/2022 https://t.co/3dC55C6RO6 #Miércoles #16Nov… https://t.co/PafJ5x1jy0,Hootsuite Inc.,3025210744,Aquí Israel,Aqui_Israel,,Información en positivo de la vida en Israel y las comunidades judías de todo el mundo.
456,1592820718697607169,2022-11-16 10:03:47+00:00,"📜 𝗟𝗮𝘀 𝗻𝗼𝘁𝗶𝗰𝗶𝗮𝘀 𝗱𝗲 𝗲𝘀𝘁𝗲 𝗺𝗶𝗲́𝗿𝗰𝗼𝗹𝗲𝘀 𝟭𝟲 𝗱𝗲 𝗻𝗼𝘃𝗶𝗲𝗺𝗯𝗿𝗲

💥 Vuelve #Trump

💥 @NunezFeijoo quiere retirar los vehículos de… https://t.co/pUUijOjCcl",Twitter for Android,212180157,Radio Popular - Herri Irratia,RadioPopular,Bilbao,"🔴⚪ 𝗕𝗮𝗰𝗮𝗹𝗮𝗼𝘀 𝘆 𝗔𝘁𝗵𝗹𝗲𝘁𝗶𝗰 = #EmociónBacalao

📻 100.4, 98.6 y 107.4 FM - 900 AM
📱 App en IOS y Android
🌐 https://t.co/YYXpgIeRjV"
457,1592820593774465025,2022-11-16 10:03:17+00:00,"✓Trump anuncia su tercera candidatura a la presidencia de Estados Unidos
https://t.co/MxDgFCs2iP
#16Noviembre #Trump #EEUU #Politica",Twitter Web App,1479755708392423425,La otra Versión.,OtraZulia,"Zulia, Venezuela.","Website para estar Enterado del acontecer noticioso veraz y actualizado.
La Otra Versión, te mantiene informado.

https://t.co/FmV08lWttu"
458,1592819776271056897,2022-11-16 10:00:02+00:00,"🟤 TRUMP POR LA PRESIDENCIA 🟤

👉bSerá su tercera campaña por la nominación presidencial ya que fue candidato en las… https://t.co/rF2Mw6QK7z",Twitter for Android,176540641,CANAL 26,canal26noticias,Buenos Aires (Argentina),"Noticias las 24 hs. del día, los 365 días del año. Seguinos en Telegram: https://t.co/ALkykIxAjf"
459,1592818329005088768,2022-11-16 09:54:17+00:00,Pero este señor qué hace en 2022 hablando del socialismo como si fuera comunismo. ¿Habrá abierto un libro de histor… https://t.co/i11k3e5Ho4,Twitter Web App,3361133801,Esqueje,prometea3,Frac. Fractal. Fractura.,Potata
460,1592817556473401345,2022-11-16 09:51:13+00:00,A los medios estadounidenses: ¿recuerdan todos esos errores que cometieron en su cobertura de #Trump en las campaña… https://t.co/9LPmRgzmDc,Twitter for iPhone,15930883,Vladdo,VLADDO,"It’s Colombia, not Columbia","Observador de la actualidad. — ✏️ Colaborador de la @dw_espanol. 📰 Columnista de @ELTIEMPO.🎙Panelista de #RCNMundo, en @rcnradio."
461,1592816129143377922,2022-11-16 09:45:32+00:00,"Trump defiende la necesidad de su vuelta a la presidencia: ""Hacer a América grande otra vez""… https://t.co/ANnwW0wpXe",Twitter Web App,1314256209688526848,negocios tv,negocios_tv,Madrid,"Puedes ver Negocios Televisión en el canal 140 de Movistar+, iOS, Android y di ""Alexa, abre negocios en directo"". O en Spotify!"
462,1592814122298937344,2022-11-16 09:37:34+00:00,"😱📈La #Economia de la #Eurozona subió un 0,2%🇪🇺

#Euro supera estimaciones con el #yen y #dolar ¿Nos alejamos de par… https://t.co/Smd09pITYz",Twitter Web App,1243143476289683456,FXMAG España,FXMAG_Espana,Madrid,"¿Cómo invertir en Bolsa? Portal financiero para inversores y traders.

Síguenos en nuestro canal de YouTube: https://t.co/8l8FUgzkp5"
463,1592813621838778370,2022-11-16 09:35:35+00:00,"🇺🇸 🗳 Donald #Trump oficializó su candidatura a la presidencia de #USA para las elecciones de 2024 
🔹️lo confirmó de… https://t.co/kQQoOgTszG",Twitter for Android,821758699,Maruca,MarucaM10,,Economía. Actuario. En eso. Suplementos revista de negocios. Apasionada por la psicología y criminología. Hincha de @RacingClub ❤ @PaulMcCartney
464,1592812327149125632,2022-11-16 09:30:26+00:00,"Donald Trump anuncia su candidatura a la presidencia de Estados Unidos en 2024

#trump #donaldtrump… https://t.co/Ii139wGpKo",Metricool,74421223,estrelladigital.es,estrelladigital,España,"📰Primer diario digital https://t.co/uDFbANSvhX📲Síguenos en Instagram, Facebook, YouTube y LinkedIn"
465,1592812164884365312,2022-11-16 09:29:47+00:00,¿ Crees que @elonmusk activará la cuenta de #Trump en #Twitter en los próximos días ?,Twitter Web App,756119134568640512,🇪🇸 𝓝𝓞𝓢𝓣𝓡𝓐 𝓣𝓥,Nostra_TV,Santander,https://t.co/Xf54sJK7Wd
466,1592811070175207427,2022-11-16 09:25:26+00:00,"🚨#Trump anuncia oficialmente su candidatura para las elecciones de 2024.🚨

Trump se refiere a las criptomonedas com… https://t.co/Yz3PvRwBSN",Twitter Web App,1488931212924276743,Cripto Quim,criptoquim,Metaverso,"SemiMaximalista de ₿itcoin 🗓️ Contenido diario ⏱️ Actualidad & formación 📖 Escritor del libro “El Universo ₿itcoin”
⭐ 1 correo semanal y mucho más aquí ⬇️"
467,1592809754854051847,2022-11-16 09:20:13+00:00,"Presidente de Argentina Alberto Fernández @France24_es sobre Juan #Guaido: "" El mundo cayó en la trampa de Donald… https://t.co/OPOrHzNtUd",Twitter Web App,237721041,Marc Perelman,mperelman,Paris,Chroniqueur/editor @France24
